"a","b","d","c","h","rmse_b"
0.00029604,0.53203481,0.09375154,13.8711,1.6987,8.8722
0.00044491,0.90615577,0.0782381,17.892,2.8571,7.7546
0.00071324,0.19112743,0.03797812,12.0377,2.204,4.0171
0.00066178,0.50431639,0.09970642,14.239,1.5079,10.3295
0.00034888,0.03891102,0.05641949,14.0884,2.6409,4.6461
0.00034516,0.12000893,0.01878954,16.6773,1.7219,9.5729
0.00018119,0.6199773,0.07675289,19.3847,2.6437,9.815
5.846e-05,0.40679574,0.08302218,17.4006,2.9783,6.8136
0.00010296,0.9744001,0.07897007,17.0853,2.5592,8.0984
0.00066974,0.7068941,0.01432554,16.7409,2.2644,7.5688
0.00015348,0.25415149,0.00451857,14.2389,2.7147,4.2134
7.614e-05,0.130061,0.05354192,14.1327,1.5186,8.7065
0.00045926,0.9914242,0.0670523,13.1368,2.3831,4.9965
0.00043565,0.41916656,0.04066135,13.8134,2.5685,4.4603
0.00047964,0.53167331,0.08664957,18.1217,2.9681,7.6631
0.00045353,0.6908161,0.01950401,12.8586,2.6878,3.6314
0.00087549,1.11778796,0.07010248,15.6911,2.8472,5.8102
0.00031316,0.42332262,0.06559411,16.2417,1.7744,10.1129
0.00081191,1.16300654,0.04009224,13.4072,1.5484,8.0053
0.00037901,0.64698654,0.07856497,16.8178,2.4282,8.3361
0.00034946,1.01432252,0.01067968,13.2118,2.473,3.996
0.00065275,0.43705115,0.04010487,18.8741,2.0842,10.838
0.00086899,1.0364244,0.081079,19.6756,2.903,9.4208
0.00091195,0.39745256,0.06578349,15.5315,2.0443,8.4304
0.00025445,0.358955,0.06503887,14.126,2.4635,5.3744
0.00012369,0.38614213,0.0907027,15.382,2.9139,5.4885
0.00034313,0.94467443,0.04768335,16.447,2.9676,5.5723
7.604e-05,0.89109284,0.07719473,19.9581,2.5556,10.7757
0.00097334,0.05088258,0.0907583,18.5881,2.7424,9.0397
0.00080637,0.03241799,0.01075154,17.432,2.321,7.8161
0.00092315,0.15065816,0.08720406,16.384,2.034,9.7732
0.00023479,0.93544465,0.02829573,17.5251,2.6262,7.205
0.00013735,0.57905018,0.02394273,14.0794,1.9441,6.3706
0.00089762,0.90227485,0.05281795,19.3342,1.6302,13.7689
0.00044315,1.03159606,0.00612332,15.0972,2.0936,6.5511
0.00090512,0.15757096,0.06560422,13.623,1.8053,7.5153
0.00037633,0.79063112,0.06265236,18.2203,2.0097,11.0812
0.00092517,0.42999488,0.0624014,15.239,2.5558,6.1088
0.00047097,0.41554901,0.00603979,14.8398,2.5097,4.9394
0.00023486,0.77062839,0.07581788,13.1563,2.9955,3.7638
0.00074666,0.35916528,0.05697841,15.352,2.2001,7.3689
0.00023425,1.01552105,0.07675801,17.7404,2.8444,7.6135
0.00097576,1.02899349,0.02910096,12.1471,2.2364,4.0335
0.00077908,1.18847454,0.07392696,17.5158,1.6014,12.6898
0.0008817,1.10911191,0.05209198,15.7728,2.4302,6.9711
0.00088879,0.67042357,0.00683715,15.7652,1.7526,8.5499
0.00061278,0.10803539,0.07377921,13.3444,1.6401,8.0596
0.00052761,0.97917134,0.04962087,14.2603,2.9401,4.1788
0.00044224,1.10664535,0.01753322,18.1412,2.1326,9.5231
7.937e-05,0.74891335,0.09766464,14.8417,2.0117,8.5796
0.00074188,0.05726758,0.09567227,13.5027,1.6409,8.8061
0.00040401,1.12092805,0.0586532,13.2964,2.5497,4.4851
0.00069621,0.91546673,0.01244089,12.043,2.6178,3.3747
0.00094496,0.17110614,0.0993377,15.8789,2.734,6.7925
0.00094074,0.73715091,0.08952026,12.9714,2.3963,5.3362
0.0003907,0.26570371,0.0165422,14.5323,1.7243,7.4835
0.0004348,0.0632619,0.01055291,16.7782,1.514,10.3712
0.000367,1.03027642,0.01552595,13.7755,2.7411,3.9725
0.00094193,0.16899174,0.05777784,15.9513,2.979,5.2683
0.00050258,1.07539117,0.03545101,13.3398,2.5536,4.1742
0.00019656,0.20835061,0.00221988,12.0371,2.5616,3.5784
0.00084151,0.29655793,0.03061657,19.0089,2.8555,7.7531
0.0001947,1.10662842,0.08231228,13.9591,2.7116,4.9349
0.00020681,0.60341805,0.03571641,16.2458,1.5836,10.224
0.00021922,0.8521651,0.08230691,18.7045,2.4053,10.338
7.998e-05,0.32550988,0.0656723,12.8728,2.6988,3.8519
0.00027386,0.95934248,0.01371074,15.5555,2.3474,6.1669
0.00096862,0.1389733,0.03212494,13.2307,2.1718,5.0203
0.00047409,1.17592311,0.00274595,18.5218,2.7866,7.1692
0.0008033,0.97575581,0.01011863,16.0195,2.3124,6.7276
0.00040855,0.67604834,0.07719394,17.315,1.8597,11.1851
0.00020407,0.17586616,0.08124586,19.3556,2.2452,11.4381
0.00048196,0.24197014,0.01663204,14.9681,1.6846,8.0813
0.0007532,0.26967967,0.06721904,15.1722,2.9917,4.8016
0.00049834,0.68217319,0.04932516,18.4166,2.5006,8.9286
0.00028273,0.88653761,0.04118115,16.5327,1.5839,10.7339
0.00074578,0.23656864,0.09324419,12.6072,2.4588,4.7465
0.00096268,0.1618917,0.01287128,18.7883,2.6512,7.9434
0.00049928,0.38173845,0.06848434,16.7909,2.6513,7.1934
0.0001263,1.03145826,0.00242793,18.9273,2.5347,8.3157
0.00070328,0.15197971,0.01120652,15.9158,2.8667,4.9477
7e-05,0.23715721,0.00404821,17.4266,2.3141,7.6209
0.00076559,0.73782527,0.09364685,12.3936,2.8492,3.7381
0.00080465,0.76143849,0.06503256,14.4887,2.571,5.5041
0.00023498,0.8284865,0.06565913,17.0998,2.4636,8.1747
0.00022592,0.50302655,0.01469013,18.7511,2.779,7.4452
0.00049547,0.24107316,0.02362704,18.6265,1.5884,12.2406
0.00040226,0.88430053,0.07701242,17.1798,2.9576,6.7261
0.00041639,0.29186031,0.07662566,12.2259,2.86,3.4734
0.00047655,0.99895656,0.02801067,12.1314,2.7683,3.4255
0.00022209,0.66276026,0.05289874,15.8155,1.6669,9.8821
0.0007255,0.91470814,0.01778223,18.5855,1.5199,12.5952
0.00096069,0.55894339,0.05306241,18.7512,1.5383,13.5287
0.00021628,0.75900805,0.03392242,16.5585,2.3781,7.2939
0.00035637,0.91921556,0.04791859,12.0627,1.9233,5.2157
0.00040347,0.07346008,0.03145327,17.4359,2.2425,8.4694
0.00067094,1.11617315,0.08794495,13.326,1.8703,7.7284
0.00048323,1.05540895,0.0411799,12.814,2.8171,3.5781
0.00085013,0.9780671,0.03984941,17.4507,2.6864,7.2668
8.238e-05,1.1954391,0.02759732,12.0563,2.989,3.8299
0.00017554,0.92962009,0.0330087,13.6985,1.6003,7.6708
0.00048775,0.30456358,0.06435326,18.917,2.9457,7.9469
0.00031519,0.26436335,0.07518681,19.0727,1.6196,13.789
0.000289,0.98958182,0.06822436,15.3535,2.1274,7.9739
0.00036493,0.12511644,0.0326276,12.3252,1.8744,5.1461
0.00084089,0.02028173,0.09717691,19.2788,2.1576,12.2677
0.00026078,0.21269539,0.09532923,17.0678,2.2232,9.6826
0.00030416,0.1992678,0.0182876,12.7052,1.927,5.0388
0.00063221,0.87014276,0.06259776,13.1613,1.6628,7.7135
0.00078414,1.10879767,0.0524409,13.371,1.5475,8.2626
0.00060554,1.12286055,0.09922018,16.6747,2.5269,8.4832
0.00059317,0.60128438,0.06926411,12.5242,2.1153,5.3779
0.00026054,1.1061368,0.09983561,13.0037,2.0045,7.0585
0.000285,0.05587495,0.03893474,15.9647,2.6553,5.8088
0.00075752,0.67854095,0.0912296,17.7657,1.9819,11.5545
0.00028749,1.19858861,0.06537291,17.7455,2.9588,7.0263
0.00016402,0.01666262,0.08125659,13.0903,2.6542,4.2414
0.00087144,0.61094767,0.08269001,14.9239,2.2133,7.6154
7.66e-05,0.26925701,0.05768069,13.4356,1.813,6.9351
0.00035976,0.77256733,0.00353634,13.692,2.1406,5.0549
0.00045629,0.75504291,0.02095922,15.7601,2.2524,6.8106
0.00084127,0.69905925,0.07525411,13.6973,2.1828,6.4185
0.00042499,1.17458332,0.03588758,13.8618,2.4889,4.7358
9.803e-05,0.22450523,0.09173534,12.3424,1.6222,7.5218
0.00094177,0.08562513,0.0992744,12.5803,1.9526,6.7546
0.0003746,0.86623192,0.09307288,13.7387,1.712,8.786
0.00089872,0.0247915,0.00480815,15.0849,2.4885,5.1551
0.00048058,1.00674546,0.05945134,18.6023,2.1522,10.8519
0.00028083,0.24859361,0.00871497,17.9615,1.8206,10.1996
0.0009506,0.46723962,0.09673669,15.0588,2.6487,6.3804
0.00012411,0.61478269,0.08148502,14.6966,2.7917,5.1719
0.00077601,0.58748031,0.05284604,17.116,2.6927,7.1097
0.00020956,0.66186792,0.09911405,15.8911,1.7523,10.7684
0.00072527,0.1224587,0.02594009,17.8476,1.7287,10.95
0.0006819,0.58962506,0.02699011,17.2751,2.7143,6.6702
0.00048347,0.60449916,0.06384036,13.9386,1.6011,8.6549
0.00030312,1.1292671,0.01174126,19.143,1.8586,11.4805
0.00093432,1.16791058,0.04631339,13.6056,1.9358,6.7647
0.00034951,0.82506597,0.01119129,16.0086,2.9434,4.8988
0.00020308,0.41175741,0.01214898,13.7973,2.8091,3.9757
0.00046795,0.543998,0.08166567,16.0355,1.9646,9.574
0.00048002,0.90850246,0.0010685,15.1527,1.7712,7.7214
0.00041305,0.79223049,0.06830135,12.5336,2.3776,4.491
0.00099967,0.85507619,0.06806925,16.5339,2.8649,6.4001
0.00096328,1.08552504,0.03170217,12.9557,2.1248,5.1143
0.00075497,0.87173307,0.04765432,18.7814,1.7302,12.5993
0.00022275,0.96130764,0.040781,17.4017,2.8132,6.6944
0.00024047,0.69615269,0.00453552,14.4524,2.0067,6.1494
0.0002549,0.89904082,0.01593686,18.7356,2.4087,8.8722
0.00048214,1.09017754,0.01661697,17.0369,2.5202,6.9938
0.00070846,0.94310158,0.08022715,19.4092,2.2175,11.9207
0.00066185,0.54140401,0.0978766,15.9127,2.1098,9.3039
0.00063042,0.45340481,0.0074992,19.0176,2.8099,7.5037
0.00024583,0.97446048,0.0583379,16.2583,2.0818,8.7778
0.00079276,0.1496799,0.01971981,18.4862,2.8061,7.2333
0.00055425,0.15400994,0.0022314,14.3497,2.1976,5.3434
0.00048286,0.94555908,0.08848857,14.953,1.8285,9.3962
0.000432,0.9885444,0.07535635,15.29,2.2245,7.7271
0.0008151,0.26259971,0.09504243,15.0254,2.7717,5.8131
0.00073687,0.02875561,0.00527036,13.4025,2.0899,4.9334
0.00078192,0.10384523,0.08242003,13.4965,2.3301,5.6907
0.00036476,1.14356017,0.05546961,16.9727,2.2651,8.7169
0.00048867,0.19456616,0.08560193,12.2457,1.6856,7.0971
0.0004031,0.82597882,0.0350013,16.4725,1.5021,10.895
0.00037131,0.52333337,0.01499718,14.0585,1.5806,7.6338
0.00019132,0.58420843,0.05025556,17.5688,2.193,9.2829
0.00020603,0.82937866,0.02593403,17.6562,1.9709,9.7871
0.00033259,0.51020473,0.03941823,16.7824,2.7549,6.2684
0.00041694,0.64659899,0.09522688,19.2732,2.8831,9.2507
0.00019317,0.58274257,0.08589514,13.2544,1.9728,6.9082
0.00027755,0.04847778,0.02198159,13.0709,1.5434,6.8569
0.00032142,0.65668434,0.04136041,16.2444,2.0191,8.5627
0.00061889,1.02456772,0.08770046,13.8727,2.9021,4.5031
0.00079172,0.76851231,0.08818935,17.5115,1.641,12.7677
0.00024399,0.61773014,0.03942914,19.0796,1.6259,12.942
0.00043436,0.09901699,0.05135965,12.5347,1.935,5.5099
0.00086265,1.03613114,0.03497868,14.3624,2.8312,4.2988
0.00083308,0.52211881,0.03207432,19.3621,2.7846,8.3969
0.00088282,0.81874651,0.02036406,17.5343,2.8825,6.313
0.00051252,0.96525353,0.09361614,18.833,1.7959,13.5014
0.0007861,0.94914448,0.06220923,16.6845,1.9994,9.7634
0.00098392,0.99888438,0.00495752,18.9509,2.0315,10.5429
0.00057521,0.65728688,0.00347054,13.8383,2.0054,5.6328
0.00055144,0.5744558,0.0678428,14.3021,2.7719,4.7376
0.00055975,0.22762713,0.07999782,16.5418,1.854,10.4409
0.00040607,0.12991282,0.00390823,15.5576,1.7226,8.1753
0.00093064,0.09513473,0.01764569,13.3574,2.3689,4.325
0.00044536,0.1812351,0.04084225,14.8579,2.0736,6.933
0.00060764,0.28044307,0.04323772,12.1197,2.7845,3.4066
0.00017428,0.65330887,0.08159279,18.9774,2.3423,10.7853
0.00075189,0.57829946,0.06340572,17.2456,1.9948,10.2521
0.00032921,0.9570803,0.08382498,15.2622,1.7419,9.9129
9.483e-05,0.94857538,0.03934555,19.3727,2.2149,10.7499
0.00066222,0.61000705,0.06644201,16.695,1.7893,10.6598
0.00089295,0.70937765,0.03460947,14.0906,2.2667,5.5929
0.00035986,0.50654352,0.0601555,18.2892,1.9703,11.177
0.00047596,0.53204274,0.01509677,12.2189,2.4426,3.5088
0.00056129,1.0872575,0.07104693,12.0218,2.2095,4.7476
0.00041541,0.60449743,0.07698905,17.2297,2.2518,9.408
0.00031356,0.65563881,0.00311668,14.5927,2.6245,4.5142
6.551e-05,0.3599624,0.07965399,15.2334,2.0535,8.2223
0.00090723,1.10744619,0.03338507,19.6756,2.7084,9.1427
0.00032208,0.79673672,0.07830965,12.3903,2.5733,4.0213
0.00012663,0.26242492,0.07583973,19.5894,2.4794,10.5573
8.827e-05,0.63213581,0.09098361,12.7264,1.6845,7.7195
0.00087078,0.56298727,0.09616778,19.9987,1.6569,15.3342
0.00014184,0.40772876,0.0593142,19.4885,2.0863,11.7534
0.00075317,0.3103618,0.02771241,13.2623,1.6361,6.9633
0.00090157,0.81807512,0.01957537,14.8411,2.4231,5.4738
0.00023273,0.79228652,0.00165796,16.791,2.7918,5.6624
0.00031934,0.26059771,0.05312702,17.7161,2.2386,9.2562
0.00073509,0.86524308,0.04882283,13.0594,1.8578,6.4927
0.00061568,1.19804192,0.07304343,18.8524,1.7162,13.4325
0.00087952,0.66305798,0.08446449,19.526,1.8233,13.8433
0.00040975,0.29412505,0.01252459,16.8842,2.0376,8.4023
0.00058424,0.18242544,0.03775792,13.8352,2.8325,3.9785
0.00038969,0.04721779,0.00251831,13.6219,2.8069,3.9779
0.00032141,0.80172914,0.06573608,14.2511,2.6934,4.8833
0.0008188,1.04253638,0.01073308,19.3207,1.6933,12.4518
0.000891,0.4669379,0.06559811,16.289,1.5737,11.2088
0.00080442,0.83273989,0.02471336,13.7812,2.8642,3.8751
0.00036661,0.58242089,0.02236597,14.7804,1.8802,7.2903
7.81e-05,0.38033059,0.08683281,13.2637,2.0656,6.4893
0.00029386,0.20862596,0.00665955,16.6521,1.5664,9.9368
0.00070908,0.6701293,0.02453502,14.248,1.7631,7.3974
0.00046758,0.22872384,0.04241364,14.8456,2.352,5.9484
0.00014762,0.16490655,0.04284769,17.1695,1.8339,10.1035
6.769e-05,0.51541305,0.09997364,18.5188,2.4479,10.2909
0.00054482,0.13565344,0.02405746,15.0243,2.8529,4.5136
0.00042485,0.98836613,0.04868089,19.8823,2.7709,9.2944
0.00062115,0.38008112,0.05379002,14.6999,2.5457,5.4466
0.00016374,0.77016401,0.05619551,13.2202,2.3908,4.7449
0.0009472,0.9035573,0.07265856,14.5674,1.566,9.8703
0.00034014,0.97743082,0.08573791,15.0096,1.956,8.8032
0.00069535,0.09132134,0.09123307,12.4901,1.7387,7.2829
0.00037888,0.38632187,0.07206421,14.8408,2.0517,7.7526
0.00038437,1.16797221,0.09819481,12.5093,2.698,4.218
0.00067717,0.99336749,0.09372654,12.2294,1.7947,7.1157
0.00057321,0.75465125,0.0403076,12.0116,2.8796,3.4573
0.00032232,0.79399008,0.01455456,13.8322,2.5888,4.1941
0.00016612,0.89660615,0.0700303,19.4074,2.5919,9.9531
0.00049916,0.82526445,0.08213732,14.9632,2.1186,7.9877
0.00077009,0.95729685,0.01280164,16.012,1.8403,8.6013
0.00023883,0.05263603,0.04124922,18.8982,2.753,8.069
0.00026333,0.5849551,0.00453764,19.0555,2.2465,9.5064
0.000164,0.22914183,0.02642696,14.9886,2.6253,4.9643
0.0009542,1.07184029,0.06512783,12.9096,2.2832,5.2135
0.00084919,1.06420922,0.04347812,17.8014,1.6446,11.9807
0.00058516,1.19118059,0.09005125,15.5017,2.273,8.1863
0.00019449,0.11472482,0.05770945,18.1355,2.4125,8.9994
0.0005232,1.03133738,0.0766409,14.801,2.1997,7.4282
0.00096688,0.02965259,0.02154773,18.7834,1.8194,11.4146
0.00023392,0.31488556,0.06012416,14.8751,2.8771,4.7261
0.00018217,0.07806504,0.04855224,12.0517,1.8917,5.1159
0.00035784,0.70265192,0.08555333,18.5077,1.863,12.5535
0.00045717,0.43761128,0.07248639,13.3016,2.5376,4.6533
0.00075777,0.89318025,0.0226283,19.609,1.7362,12.7807
0.00080997,1.00714004,0.05367477,16.5173,2.6112,6.9767
0.00062989,0.42001653,0.08046509,17.2034,2.2832,9.3435
0.00074301,1.10523498,0.02221478,12.5784,2.344,3.9736
0.00083322,0.67229199,0.05079059,12.8688,2.1619,5.1825
0.00021752,0.86104196,0.00975711,15.1692,1.8672,7.4726
0.00073456,0.55927366,0.03670928,16.8054,2.1457,8.5532
0.00087284,0.67969096,0.02098637,14.1938,1.8676,6.8864
0.0008607,1.07237947,0.07972152,15.5676,1.8611,9.7685
0.00038778,0.41537383,0.01355047,14.5295,2.0055,6.3651
0.00096698,1.16656828,0.02643021,15.9678,2.6449,5.9095
0.00059078,0.95136052,0.03876923,16.2556,2.0344,8.5871
0.00097855,0.25228775,0.04534414,14.9143,2.3465,6.1839
0.00034979,0.45415434,0.08905196,14.1612,2.9033,4.6075
0.0003718,1.0084095,0.0824801,17.7787,1.9953,11.2679
0.00054821,0.8369295,0.03436355,17.9281,2.3297,8.8579
0.00098618,0.97504145,0.04727513,13.7078,1.6293,8.1277
0.00079441,0.31394359,0.05121355,15.3241,2.8829,4.9559
0.00075976,0.5829246,0.03069459,12.5262,2.4879,3.6945
0.00034555,0.46217617,0.06925727,15.133,1.8997,8.6066
0.00094224,0.27304193,0.06578385,17.9631,2.0932,10.561
0.00090527,0.76369703,0.03577909,14.7799,1.6371,8.7801
0.00076558,0.81586623,0.05333309,17.9475,2.5021,8.6594
0.00035957,0.63644814,0.03780019,18.9012,2.6902,8.3714
0.00062337,0.5861482,0.01773243,14.7112,2.1511,6.1585
0.00041056,1.10312164,0.02652199,18.4199,1.6335,12.1126
0.00050191,0.08091421,0.00858417,16.454,2.0554,7.8198
0.00049222,0.96386623,0.02238383,13.6546,2.7486,3.9252
0.00026039,0.57678771,0.03104423,12.6634,2.102,4.7121
0.00023578,0.55474675,0.06214324,15.3818,2.945,4.9816
0.00082274,0.06476696,0.03836435,13.9629,2.1171,5.9411
0.00036659,0.53827143,0.043185,13.3047,1.9869,5.9317
0.00039007,0.56879026,0.03966415,16.1418,2.8594,5.464
0.00073989,0.44754186,0.04194556,14.1988,2.0686,6.4822
0.00035415,0.47821036,0.04241308,17.2476,2.2492,8.5831
0.00055589,0.03552307,0.05956545,12.6327,2.8944,3.5485
0.00097342,0.60004145,0.01177475,13.4948,2.4934,4.1336
0.00071064,0.95024747,0.0906404,13.3936,2.0074,7.2545
0.00059923,1.06933641,0.08390933,14.6335,2.975,4.8099
0.00025968,0.51532453,0.01734265,12.6655,1.9969,4.8058
0.00084098,0.10243962,0.09351744,13.4617,1.9254,7.5343
0.00072559,0.81161946,0.09487427,14.3629,1.6711,9.7075
0.00025426,0.13896848,0.03781834,19.89,2.6459,9.3324
0.00014322,0.49449024,0.02060753,16.0141,2.3222,6.6792
0.00010597,0.41649932,0.05834147,14.677,2.727,4.9209
0.00087808,0.15596291,0.03183822,12.9137,2.0753,5.0501
0.0006005,1.1180172,0.02421408,16.2037,1.7266,9.5274
0.00075421,0.69411325,0.03261153,16.8225,2.8856,5.8786
0.00089059,0.38167599,0.07466374,14.8928,1.6265,9.8114
0.00012802,0.56293029,0.0993288,14.7832,2.7398,5.7413
0.00039179,0.81726593,0.00199593,12.5294,1.8329,5.0401
0.00021864,0.05739348,0.00556036,16.4819,2.5297,6.1026
0.00012697,0.15643956,0.01386266,12.2537,1.7733,5.0518
0.00023652,0.56427503,0.02451566,13.4148,2.7365,3.847
0.00078508,0.95010686,0.09587743,19.5395,2.312,12.0624
0.00010064,0.89357752,0.05232963,16.0056,1.7811,9.5933
0.00023344,0.92636997,0.07830088,18.3881,1.5772,13.5436
0.00047253,0.02065134,0.05538272,14.8961,2.8548,4.7145
0.00085267,0.53489751,0.00184385,14.1929,2.1431,5.4734
0.00080641,0.72252804,0.04117583,12.744,1.705,6.6119
0.00011584,0.82765341,0.09241747,15.1415,1.6609,10.278
0.00075518,0.04945973,0.09915523,18.6325,2.7894,9.042
0.00019651,0.4930774,0.05145332,14.1536,2.9091,4.1505
0.00070414,0.21643622,0.0888653,13.8652,2.0442,7.3044
8.238e-05,0.20160756,0.01384175,19.1618,2.9162,7.2776
0.00065386,0.12377933,0.05972187,12.2683,2.9859,3.523
0.00093423,0.39723119,0.03349413,17.4832,1.9024,10.1528
0.00078311,0.10470752,0.07844882,12.2482,2.4422,4.1982
0.0007564,0.11105756,0.05133367,12.4206,2.6785,3.5208
0.00051824,0.80511981,0.0987598,12.105,1.9742,6.2937
0.00015871,0.46313629,0.0666323,14.4818,2.4686,5.6985
0.0006651,0.56264788,0.0273649,12.5845,1.6143,6.4332
0.00093984,0.13260339,0.06201441,15.2146,1.8528,8.7726
0.00064651,0.45558611,0.02052884,13.3303,2.2245,4.7503
0.00025955,0.04208142,0.04040995,15.4245,1.9784,7.7613
0.0003672,1.1199019,0.06648974,19.8999,1.9188,13.3119
0.00046213,0.14966302,0.06672448,19.088,2.4244,10.1381
0.00062285,1.14425993,0.00254074,12.5301,1.9095,4.8858
0.00023326,1.19645917,0.08194294,13.7272,1.9692,7.4486
0.00094583,0.79221249,0.02207442,19.1534,2.7603,8.1744
0.00094572,0.18214874,0.09200267,19.4298,2.3053,11.7183
0.00048661,1.10051382,0.07785977,15.7549,2.1457,8.5985
0.00092159,0.86431563,0.06352947,15.3451,2.8573,5.3323
0.00020219,0.63354403,0.09220373,16.1412,2.3886,8.1352
0.00076418,0.25539085,0.01557511,13.1481,1.9397,5.423
0.00040074,0.46721452,0.06868387,19.2352,2.4737,10.1872
0.00091162,0.32505748,0.02856398,19.5189,2.8455,8.2254
0.00083604,1.04678881,0.08364202,17.6771,1.6988,12.6462
0.00030933,0.92546713,0.09719285,12.9294,1.6369,8.4343
0.00067648,0.76228327,0.04059613,18.9378,1.8628,11.9493
0.00095067,0.18070611,0.05313511,17.1235,2.1662,9.1132
0.0007778,0.28273284,0.04022783,19.5423,2.8459,8.4402
0.0008476,1.09104395,0.00225705,19.6609,2.8183,8.0959
0.00032594,0.48833185,0.06422379,19.7668,2.6315,9.9409
0.00031321,0.90166968,0.07995913,17.6974,2.1014,10.6223
0.00098173,0.70517904,0.02277516,18.3323,2.7324,7.5348
0.00074553,0.54711294,0.05245357,16.9591,2.9147,6.205
0.00011356,0.74309593,0.01966181,13.015,2.9109,3.8032
0.00064668,0.76529503,0.07689093,19.9589,2.9067,9.4602
0.00097252,0.51978689,0.00753924,14.4999,2.1477,5.841
0.00067782,0.47769982,0.09885721,15.0303,1.8341,9.6425
0.00035753,0.99349326,0.00901353,18.0622,2.2864,8.6106
0.00017471,0.60815722,0.01923419,12.7492,1.8419,5.4464
0.00025156,0.77521133,0.09359996,17.7781,2.3555,9.9183
0.00047791,0.1503516,0.08381148,16.962,2.054,10.046
0.00091869,1.06560075,0.06616434,15.5118,2.1773,8.0482
0.00093498,0.1272331,0.03721835,17.0948,1.9866,9.4404
0.00010709,0.66321361,0.03086008,13.2256,1.9635,5.6663
0.00067255,0.49767557,0.06710422,15.9175,2.0135,8.9294
0.00060507,0.61175251,0.05385333,13.6098,2.4146,4.9869
0.00089313,0.4390184,0.02977203,14.639,1.9285,7.2097
0.0005914,0.24426457,0.08478376,18.6105,2.1212,11.4476
9.193e-05,0.77264982,0.05011662,16.6708,1.6647,10.6588
0.00064938,0.72359711,0.08921055,12.6706,1.6492,7.9538
0.00073175,0.02311544,0.08923689,16.8372,2.9132,6.7113
0.00072647,0.45788109,0.08916143,18.5921,2.1409,11.5506
0.00095765,0.09039359,0.02466228,19.7332,2.2835,10.4789
0.00098749,0.26888099,0.04114293,16.6727,2.3178,7.8318
0.0006013,1.19935918,0.09021151,13.4776,2.5228,5.3901
0.00055281,0.03032372,0.01846792,18.7497,2.89,7.116
0.00050776,0.71119553,0.01394568,15.7728,2.8334,4.9745
0.00018464,0.78482026,0.03830582,15.4762,2.862,4.9581
0.00077155,0.5056867,0.02612704,16.9017,1.8737,9.5204
0.00035478,1.07804406,0.06813569,14.6991,1.9222,8.2309
0.00036683,0.43865713,0.0406391,18.3535,2.4037,8.9758
0.00094086,0.15635565,0.05664616,14.7028,2.3604,6.1492
0.0001844,0.74544561,0.07297264,12.9347,1.8276,6.9151
0.00098544,0.31451911,0.06446751,16.7921,2.7057,6.9942
0.00038845,0.73284948,0.08338464,14.866,1.7785,9.3079
0.00049839,1.17364085,0.00846479,19.4637,2.6139,8.7267
0.0004846,0.26017192,0.00165897,12.3023,1.6751,5.2985
0.00053717,0.20409001,0.04466529,13.2698,1.9275,6.1181
0.00042034,0.71952879,0.03444756,13.5596,2.199,5.2754
5.575e-05,0.11486654,0.00703444,12.3542,1.6643,5.3844
0.00089926,0.87842065,0.07536419,14.5537,1.5576,9.9443
0.00024324,0.88677973,0.08948509,13.4067,1.9465,7.3465
0.00041478,0.6506114,0.06529181,16.972,2.2694,8.8186
0.00038376,0.88769734,0.01584226,17.0339,2.0053,8.8739
0.00080876,0.0509479,0.02197095,12.4081,2.1903,4.1032
0.00084998,0.6337316,0.02719072,14.3049,1.8057,7.3633
7.664e-05,1.10275066,0.056642,17.9459,1.6341,12.3005
0.00060283,1.1328491,0.05368216,15.8431,1.8608,9.3226
0.00090372,0.85402018,0.0124203,12.4957,1.7167,5.7373
0.00019142,0.6966989,0.02020018,18.7079,2.923,7.0593
0.000417,0.2140632,0.02628649,15.4803,1.642,8.954
0.00019178,0.01243785,0.06207973,13.3429,1.5765,7.8974
0.00019884,0.83215839,0.09977493,19.2075,2.7782,9.7078
0.0006414,0.13176586,0.0767244,19.8381,1.9486,13.1842
0.00070818,0.04358641,0.00205572,14.5169,1.5867,7.733
0.00096721,0.34887937,0.03796238,16.6236,2.1036,8.5819
0.00030926,0.20462766,0.09066165,16.5962,2.2853,8.8656
0.00063285,0.02948938,0.0918676,16.2073,2.8064,6.5662
0.0005909,0.89744151,0.08603078,14.3323,1.7796,8.9552
0.00035315,1.1254884,0.02345782,17.9879,2.6195,7.6105
0.00015263,0.09163436,0.03768013,19.7311,1.8663,12.3367
5.005e-05,0.33624768,0.00828004,18.2113,1.5367,11.6032
0.00039598,0.61362457,0.09776453,19.5952,2.891,9.5688
0.00016474,0.74276179,0.05889639,13.4943,2.1264,5.9298
0.00082095,0.09197397,0.05663531,12.0148,1.5332,6.8392
0.00041932,0.40037081,0.07165351,19.4194,2.1137,11.9402
0.00076925,0.05503685,0.0988907,15.5596,2.2938,8.1222
0.00065017,0.31015894,0.0097895,16.7983,1.782,9.3542
0.00080189,0.75651181,0.08415198,15.0769,1.972,8.8236
0.00094801,0.65223312,0.04610886,16.0289,2.3232,7.3949
0.00025482,0.87807316,0.00193894,19.3967,2.6076,8.4629
0.0002898,0.1907898,0.06966265,14.539,1.7117,8.7496
0.00015923,0.3772873,0.00630342,17.133,2.2195,7.7812
0.00023984,0.62789023,0.02921221,19.7923,2.6883,9.0034
0.00073007,0.49108613,0.01881851,14.8164,1.5915,8.4905
0.00053377,0.30183947,0.06454831,14.8655,2.9432,4.6501
0.00021269,0.6389845,0.0039274,13.7747,1.5985,7.0382
